18.0774,40.2299,121.44,2.65143
18.0774,40.1622,121.44,2.65143
18.0872,40.1622,121.44,2.65143
18.097,40.0945,121.44,2.65143
18.0578,40.1284,121.44,2.65143
18.048,40.2299,121.44,2.65143
18.097,39.9591,121.44,2.65143
18.0774,39.9252,121.44,2.65143
18.0676,40.1961,121.44,2.65143
18.0284,40.2638,121.44,2.65143
18.0284,40.1961,121.44,2.65143
18.048,40.1622,121.44,2.65143
18.0284,40.1622,121.44,2.65143
17.9892,40.2638,121.44,2.65143
17.9794,40.3652,121.44,2.65143
17.9892,40.2638,121.44,2.65143
17.9892,40.1284,121.44,2.65143
17.999,40.3314,121.44,2.65143
17.9892,40.3314,121.44,2.65143
17.9892,40.2976,121.44,2.65143
17.9892,40.2299,121.44,2.65143
17.9794,40.1622,121.44,2.65143
17.9696,40.2299,121.44,2.65143
17.9696,40.2976,121.44,2.65143
17.9696,40.1284,121.44,2.65143
17.9892,40.0268,121.44,2.65143
17.95,40.399,121.44,2.65143
17.95,40.5004,121.44,2.65143
17.9402,40.2976,121.44,2.65143
17.9108,40.3652,121.44,2.65143
17.9108,40.3314,121.44,2.65143
17.9598,40.0268,121.44,2.66332
17.9304,40.2976,121.44,2.65143
17.9304,40.2638,128.8,2.65143
17.9304,40.2299,128.8,2.65143
17.9304,40.2976,128.8,2.65143
17.9598,40.2976,128.8,2.65143
17.9598,40.2299,128.8,2.65143
17.9402,40.1961,128.8,2.65143
17.9304,40.2299,128.8,2.65143
17.9304,40.1961,128.8,2.65143
17.9402,40.0607,128.8,2.65143
17.9304,40.2638,128.8,2.65143
17.9304,40.2976,128.8,2.65143
17.9108,40.2299,128.8,2.65143
17.9108,40.2976,136.16,2.65143
17.9304,40.3314,136.16,2.65143
17.9108,40.3314,136.16,2.65143
17.8912,40.2976,136.16,2.65143
17.8716,40.3652,136.16,2.65143
17.8716,40.2976,136.16,2.65143
17.852,40.3314,143.52,2.65143
17.8422,40.2976,143.52,2.65143
17.8814,40.0945,202.4,2.65143
17.9304,40.1622,217.12,2.65143
18.0284,40.1284,264.96,2.65143
18.0382,40.0945,264.96,2.65143
18.0676,39.9591,264.96,2.65143
18.0774,39.8913,279.68,2.65143
18.097,39.9591,279.68,2.65143
18.1068,39.9929,279.68,2.65143
18.1264,39.9252,294.4,2.65143
18.146,39.8235,294.4,2.65143
18.1754,39.8235,294.4,2.65143
18.1852,39.7557,294.4,2.65143
18.1852,39.7557,309.12,2.65143
18.3224,39.6539,323.84,2.65143
18.3224,39.62,323.84,2.65143
18.3322,39.586,323.84,2.65143
18.342,39.586,323.84,2.66332
18.3616,39.5521,323.84,2.65143
18.391,39.5521,323.84,2.65143
18.44,39.4502,338.56,2.65143
18.44,39.4842,338.56,2.65143
18.4596,39.4502,338.56,2.65143
18.5086,39.4162,338.56,2.65143
18.5086,39.4502,338.56,2.65143
3.4068,-1854.52,158.24,0.0180369
18.5674,39.2463,353.28,2.65143
18.5674,39.2803,353.28,2.65143
18.5772,39.3483,353.28,2.65143
18.5968,39.3143,353.28,2.65143
18.6164,39.4162,353.28,2.65143
18.6164,39.4162,353.28,2.66332
18.6262,39.3823,353.28,2.65143
18.6556,39.3483,353.28,2.65143
18.6752,39.2803,353.28,2.65143
18.7242,39.2123,353.28,2.65143
18.734,39.1783,368,2.66332
18.7536,39.1783,368,2.65143
18.7732,39.1443,368,2.65143
18.8124,39.0763,368,2.66332
18.8516,39.0082,368,2.65143
18.8908,38.9401,368,2.66332
18.9104,38.9401,368,2.66332
18.93,38.872,368,2.65143
18.9398,38.872,368,2.65143
18.9692,38.8039,382.72,2.65143
19.028,38.6675,382.72,2.65143
19.0378,38.6675,382.72,2.66332
19.077,38.5311,382.72,2.66332
19.1358,38.3946,382.72,2.65143
19.1848,38.3605,397.44,2.66332
